text,label,0.5
Comelec chief belies report of Duterte-to-Roxas switch in VCM testing https://t.co/t3RQnqjcqV,0,English
Ano ba naman Binay. ?? umay na umay na ko sa pangangampanya mo tapos ngayon nasa balita ka naman. Jusme ??????,1,Filipino
"GUYS HELP ME SPREAD THIS. Dito po sa amin sa Lanao Del Norte, kahit si Duterte ang nilagay, si Roxas ang lalabas. ?? https://t.co/1hYXG0dMvn",0,Filipino
6. Only Binay,n/a
7. PH 2016,n/a
8. Ateneo,n/a
9. Mac Belo,n/a
10. Gimme5 Rocks SMManila,n/a
2015/11/22 03:53 PHT #trndnl https://t.co/dRwxiUtCOV,0,n/a
NABUBWISET TALAGA AKO SA POLITICAL ADD NI MAR ROXAS !!,n/a
SORRY SA MGA SUPPORTER NIYA .. ITS JUST MY OPINION ..,n/a
#VoteMaineFPP #KCA,1,English
@cristinalugtu ganyan aa Makati. Only Binay only Binay. HAHAHAHHHAH SHET,1,English
"4Ps is aiming to eradicate extreme poverty in the Philippines. One of the big reason, why Binay should win. Only B1NAY#OnlyBinayWinner",0,English
"Desperate move by PNoy, Roxas, Trillanes and other political parties. I hope Grace Poe will not cooperate with him. Please, be fair naman. ??",1,English
Will we just continue to ignore that BINAY was VP for the past 6 years? Bakit puro si Mar tinitira sa lahat ng issue ng present admin?,0,English
@TrisWu hahahahahah and binay was bullied on the first round. Then roxas at the second ahhahaha,0,English
Kahit anong maging resulta. Ikaw pa rin presidente ko #POE2016,0,n/a
"#SumbongKo my photo is not as clear as @joycemakitalo but I definitely read ""Binay""",0,English
RICH KID: SINO GUSTO NG PERA?,n/a
BINAY: AKO. WALA KAMING PERA .POOR KID LANG AKO.KAILANGAN KO NIYAN PAMBILI NG GLUTATHIONE ,n/a
#NogNogHambog,1,n/a
"#SalamatMar, Grace, MDS, for fighting the good fight! Binay, pakyu pa rin.",1,English
@iamcaaarl ina nya kamo. Muka syang burat ni binay,1,n/a
Nancy Binay voting against Grace Poe's Filipino citizenship. #desperatemoves ??,1,English
Up early for another prod shoot for VP Binay! #AdWorld #igers #instadaily @ Coconut Palace - Office… https://t.co/kwLmbcoddg,0,English
"Binay takes campaign to Laguna, former ER Ejercito bailiwick: Vice President Jejomar Binay spen... https://t.co/zWAenv6EYC (via Inquirer)",0,English
"Mukhang ambait bait ni Poe noh? Ang hirap kasi sa mabit, naaabuso. Di natin kailangan ng mabait na Pangulo ngayon eh! #PiliPinasDebates2016",0,Filipino
Binay's ad is annoying as f ??,1,English
"BINAY: Marunong ako maglaba, marunong ako mamalengke marunong ako mamlantsaMagkatulong ka nalang pre",0,Filipino
No no no! Not VP Binay please! ????,1,English
RT @akosinix08: This Binay commercial is just so annoying.,1,English
Mar Roxas - PUTANG INA ANO BA TO!!! https://t.co/AY0WNasiUB,1,n/a
Edwin Lacierda: It's unfortunate that Grace Poe rejected outright the offer of Mar Roxas to do unity talks. https://t.co/FSnMfbCGgu,0,English
naaasar ako pag nakikita ko si binay,1,n/a
Naiinis ako sa binay na babae. Para namn may pake ako kahit di ako pansinin,1,Filipino
Sana si duterte na manalo. Baka pag gising ko top 1 na yang mar roxas hay.,1,n/a
Nagmamalinis naman tong si binay huehue,1,Filipino
DAILY TRIBUNE Headlines [Saturday - 11.14.15]:,n/a
-SC erred in abandoning condonation in Binay case,English
-Agreement not... https://t.co/3AyO0ZBxaF,0,English
"Sorry ah. Di sa anti Roxas ako. Pero napakadaya lang talaga ng dilaw. Kahit di si Du30 leading,kahit sino pa. Basta madaya. #Election2016",1,Filipino
Binay moves !,0,n/a
Tngn nung advertisement ni binay urat,1,n/a
THE STANDARD: Sen. Grace Poe says her DNA did not match the DNA of persons who she thought were her relatives.,0,English
Happy birthday Binay! Sana makuha mo yung cake na bagay sayo. Siguro... devil's food cake? :),1,English
Nasa jupiter pa daw si binay. Hahaha,0,Filipino
nooooo!!!!! humahabol si Mar Roxas!,1,n/a
"Knock knock. Who's there? Binay. Binay who?It's Binay long day without you, my friend. ????",1,English
"Boy:Ano ba gusto mo sa isang lalaki?Girl:NOGNOG,PANDAK,laki sa hirap at higit sa lahat maraming nagawa.Ay, pistilan si BINAY ata type neto",1,Filipino
RIP replay button hahahahaa,n/a
ang benta nito lalo  na ung kay binay at roxas hahah https://t.co/mUyU7iaHWz,0,Filipino
VP Binay to visit Lando victims in Isabela province today. #LandoPH @rapplerdotcom,0,English
Badtrip ung commercial ni Binay. ??,1,n/a
What a desperate man Mar Roxas is. Shame on you!! #AyawSaDILAW,1,English
ANG DRAMA MO MAR ROXAS SO SHUT UP,1,n/a
Isnt it funny how binay tries to bully himself through his ads?,1,English
"VP Binay talks about his platforms here in Cavite city, a place w/ more than 1.84M registered voters @bworldph https://t.co/TEhBmbOAxP",0,English
walang talab na yang Christian songs sa mala-Binay mong kalul'wa bibeh,1,n/a
"Jusko, bakit sunod sunod ang ad ni Mar Roxas? ??????????",1,Filipino
@rizzamaeampil yan si binay ??????,0,n/a
Mar Roxas. https://t.co/ZFBP5dNB4T,0,n/a
"Si Binay na lang ang Angkinin nyo, wag si Yaya Dub https://t.co/zCjlqD0h67",0,Filipino
Emoji for Binay  #NogNogHambog @TrillanesSonny https://t.co/ccQbwog0ZQ,1,n/a
bakit dahil kay binay madilim ang kanyang advertisment,1,Filipino
@RodjPars27 but still analizing. Hahaha ?? how about binay?,0,English
Nasusura ga ako sa advertisement ni Binay! ??????,1,Filipino
"""@rapplerdotcom: Mar Roxas on #LaglagBala: Bullet carrier has to take responsibility https://t.co/EG9Itf5qj7 https://t.co/f4EMBL4mmq"" wow!",0,English
Bank robber turned multi-millionaire arrested in China—report | Inquirer Business - https://t.co/HbRUxqj0AI a Binay got arrested in China?!,0,English
"Puros nlang sila DESCRIBE DUTERTE , MAR, POE ETC .. nkakasawa na ??????Para maiba ..DESCRIBE PRINCES IN ONE WORD ???????????????",1,n/a
"bakit dahil kay binay...HAHA.xd,...Makakabisado ko na ata yun ahhh.;)",0,Filipino
"Poe, handang harapin ang 3 kaso sa Comelec; Roxas, Binay dumistansyaTodo depensa si Sen. Grace Poe laban sa... https://t.co/BDMGp7O3WT",0,Filipino
#BINAY: The Tangled Thickets of Makati corruption.Bakit nasama pati si Jun-Jun? https://t.co/xAUWWDKXf1,0,n/a
Binay camp calls Senate report against him ‘farce’ https://t.co/7D4U8wyldD | @MJcayabyabINQ https://t.co/ODddrRkiRi,0,English
Nag MMK si Mar Roxas.,1,n/a
Alma Moreno:,n/a
Teka muna,n/a
Kailangan pa bang sagutin?,Filipino
#Binay:,n/a
Di ko talaga alam yan,Filipino
pero okay yan!,n/a
same lng d b?,n/a
#porjusporsanto,n/a
#Halalan2016,1,n/a
Sino pa ba? ONLY BINAY HAHAHAHAHA LSS,0,English
"Ang masasabi ko lng after ng debate ""wag iboto c binay!""",0,English
"Is Binay Lying About His ""Laki Sa Hirap"" Campaign? - YouTube https://t.co/w11X5qdb81",1,English
Ano ka ya imo man! Never ko mag vote Kay Roxas! Si Duterte https://t.co/QRIUETLbtB ko then what mango na ko dason kung siya President ko ????,0,Filipino
"I'm voting for #Du30But those who are voting for GP or MDS, don't fretNot #SelfishPOE , it's #GreedyMar#DisenteKuno #MatuwidKuno",1,English
@blitzkrieg624 @mrsunlawyer They say God helps those who help themselves. We certainly are helping ourselves for a possible Binay win.,0,English
Please vote Mar Roxas for traffic enforcer ??????,0,English
"Buti pa si binay di na kelangan ng face nya sa mga tv ads, background color lang sapat na heheh",1,Filipino
Hahahahhahhaha i cant even. Kami ang mamamatay dahil sayo Binay leche ka https://t.co/Lm23cUDQb8,1,English
DIANNE (ur @ my back) ,n/a
HARRY POTTER ,n/a
PAYLESS,English
DISTRICT,n/a
POLSCI,English
MAR ROXAS,n/a
DUTERTE,n/a
DISNEY THEMED DEBUT,n/a
AMMS,n/a
TURKEY,n/a
CHRISTMASLIGHTS X FLOWERS,0,English
"@MARoxas: MAKAKAASA KAYO, HINDI KO KAYO PABABAYAAN. ?????? #PHVoteRoxas #Roxas #MayoNaRoxasNa #WeAreForMar #MaayosAksyonReporma",0,n/a
That Binay nognog pandak ad is just too distrubing. It doesn't speak to me properly.,0,English
"wala kaming picture ni binay, masyadong mahigpit yung bodyguard",0,English
"Nako, pag naman nahabol pa ni roxas si DU30 ewan ko nalang",1,Filipino
"Binay on lowering tax rates: This will restore purchasing power of working class, reduce pressure from raising wages. #Phvote",0,English
"Despite One Cebu's fallout with UNA, Gwen still supports Binay for president. Read here: https://t.co/N8hTRgy1Lz https://t.co/SUEsaJpTSr",0,English
Debate ba ang pupuntahan ni Se.Poe or 1st Communion???,Filipino
#PiliPinasDebates2016,0,n/a
"Wtf, bakit si roxas pumapangalawa kay duterte. Dapat si miriam na lang. -- ayan na, mukang totoo ngang pag kay du30, napupunta kay roxas.",1,Filipino
JUST IN: Vice President Jejomar Binay arrives here at UNA kick-off in Mandaluyon. @PhilippineStar #BilangPilipino https://t.co/M6p1ikC3j0,0,English
"Andyan pala si Binay? Sorry di ko nakita, blue polo shirt lang nakita ko. #PiliPinasDebate2016",1,Filipino
Nakakahiya Sir Mar Roxas. Ano ba yan. ?? https://t.co/DSmxMMVPzj,1,English
"I don't give a fuck about your tattered shirts, Mar Roxas. SO. WHAT.",1,English
"@astgarrido ni hindi siya papasalamatan, kasi t the first place dapat more than P2k ang increase sa pension. Magbabackfire yan kay Mar Roxas",0,Filipino
Asahin na natin ang walang kupas na serbisyong Binay #OnlyBinayMagAangatSaTacloban,0,Filipino
AKO LANG BA NAIINIS SA BAGONG COMMERCIAL NI BINAY.,1,n/a
"WAG NIYO MAKUMPARA KUMPARA SI NANCY BINAY KAY ALMA HA! SI NANCY, NEGRA SI ALMA, MORENO! ENEBENEMYERN",1,n/a
@mrnndgl_ Panakot lang yun ni Nancy Binay eh. ??,0,n/a
"I cannot agree more. Informed choice? Wala ng iba, Mar Roxas! Kasama pa si Leni Robredo! #RoxasNa #RoxasRobredo2016 https://t.co/eb3KcNnSyT",0,English
@marianmatibag @junyyyyyyy Si Binay talaga oh. Nang aano ka  eh ha? Hahahaha.,1,n/a
Can't get over Binay's Presidential victory speech. 2 nights ago ko pa narinig. Di ko kinaya. ????,0,English
Regine Velasquez-Alcasid says no to Mar Roxas: https://t.co/O5WW4KG52I via @YouTube,1,English
Hoy Trillanes na pakawala ni Mar Roxas.. Ikay magtigil.. lol,1,n/a
"After all this time and after everything that happened, it's not about who is Duterte, who is Mar, Poe, Binay.. It's all about who God is.",0,English
@PhilippineStar kahit si Mar Roxas ang dahilan ng delay kasy VP Binay pa rin nababaling. Iba katalaga Mar Kupal #OnlyBinayIsLove,1,Filipino
@AIRTUKO BINAY TANGINA HAHAHAHAHAHAHAHAHHAHAHA,1,n/a
Lakas maka punyeta ng tv ad ni Binay.,1,Filipino
"Mar Roxas on MRT ""Yan na ang nadatnan natin."" Ay puta. Di ganyan kay Gloria MRT gago ka",1,Filipino
"Santiago, Duterte, and Poe = candidates in order of my preference.SRSLY URAY SINNO BASTA NOT ROXAS OR BINAY HAHAHA",1,English
BINAY ANO? HAHAHAHAHA PAGAMBANG NA YAN.,1,n/a
It could have been a defining moment for Grace Poe if she agreed to talk to Mar Roxas. ,English
SAYANG POE,0,n/a
"Have you seen Rappler's apology, non-apology to Mar Roxas? https://t.co/XvI0SDEU76",0,English
"Binay, di mo ikapapanalo yang dami ng tv ad mo ??",1,n/a
'NEGA' BA TALAGA? | Binay camp blames LP for 'attack ads' https://t.co/6OOG6diw1a https://t.co/RRfVqBtyrv,1,English
@theJonnny nwaLa amor kO kay @sengracepoe when i realized puppet cia ni @SayChiz who's still a #Binay Boy at ??,English
dividë ET impera?,n/a
@twitnigab,0,n/a
Binay &gt; Epal. Grabe!,1,n/a
"Abby Binay, pakilagyan naman ng wifi per offices. Jusko, ang hirap magtrabaho na limited connection lang. May pera naman tayo diba??????? huhu",0,Filipino
"Hi Mar, good morning from Marawi City. #JUSTDONTCHEAT ?????? #Pilipinas2016 #PHVoteDuterte #PHVoteRoxas #PHVote https://t.co/phBzIvHTtK",1,English
Hindi dapat manalo si Jejomar Binay sa pagkaprisidente dahil tao niya si Manny Pacquiao.,Filipino
#PrayForMannyPacquiao https://t.co/da1TzeRLUr,0,n/a
Yung after ng black propaganda ni Mar kay Binay saka naman ieere yung paawa commercial niya. Nakakainit ng ulo!,1,Filipino
"Grabe kayo makapansin sa anak ni Marcos, Erap, Poe at Roxas. Di ba kayo nababaitan sa anak ni Binay?",1,Filipino
Hindi ni VP Binay na magkaroon ng patayan  #OnlyBinayWinner Only B1NAY,0,Filipino
"Kafeeler sad ni Binay uy! ""Binay Country"" daw feeler",1,n/a
"Lonely Binay, lonely Binay! Sino pa ba, lonely Binay!????????",0,n/a
"@PAUlovesMOM Seriously, if Binay gets voted &amp; did exact same shiz, refusing to accept resignations of palpak peeps, grabe backlash @mgvtrb",0,English
Pres. Noynoy is pro-Mar Roxas,English
*lowkey shading Binay*,0,n/a
Buhat bangko yung commercial ni Binay. ??????????????????????,1,n/a
VP Binay says allegations would backfire to accusers https://t.co/ZVHHuM7KsL,0,English
"Bff: Ano ba'ng gusto no sa lalaki?Me: Nog-nog, pandak, laki sa hirap o kilala sa tawag na Binay. *charot* ??????",0,Filipino
mapapamura ka nalang sa mga paninira ni binay,1,Filipino
Binay bats for release of P1B survival fund https://t.co/Qk3f01CM2v #Manila #News #Asia,0,English
Muntik ko mkuha yung tshirt ni Binay huahua,0,English
"Upon the outraged advice of their respective advisers and consultants the Suicide Pact among Roxas, Binay, Poe is holding FIRM. #PHVote2016",1,English
"At the end of it, it's not Poe who needs to give in (nor Binay, nor Miriam). Tayong mga botante. We're just the... https://t.co/CdtVuMyPdy",0,English
VP Binay to kick off campaign in Mandaluyong  https://t.co/AgRe30HlEF,0,English
RT @gmanews: Sen Alan Peter Cayetano: The only term that Binay deserves is a jail term. | via @tinapperez http://t.co/4Oo584WV50,0,English
Nancy (@senatorbinay) reiterates call to ban selling firecrackers to minors - Senator Nancy Binay today... https://t.co/OG40k8wNeU,0,English
"SC set to tackle EDCA validity, Makati mayor Binay suspension https://t.co/XKpk7ZoMtr | via News 5",0,English
Maliit ang chance manalo ni MDS but pls not Roxas and Binay! Ipagdadasal ko to ng bongga!,0,Filipino
Kumakain sa Jollibee naka-kamay. galing talaga ni Binay. kaya hindi ko sya iboboto eh,1,Filipino
#NakakatakotYung idea na ang susunod na pangulo ay si Mar o si Binay... pano na ang sambayanang pilipino?,1,Filipino
"Mars, Bungis, Kap, Pndak, Negneg, Laki sa hirap. Nasayo na ang lahat.Ikaw ang tunay na anak ni Binay ?? @MissJoohann https://t.co/HD8k4nQYPZ",1,Filipino
Sayang naman yung inihandang victory speech ni VP Binay.  Baka pwedeng ipahiram na lang kay Duterte. #Charot,1,Filipino
On Binay's comment that Roxas will cheat on 2016 http://t.co/tHKRslZzfQ,0,English
"His pal shot dead, Binay vows some serious crimefighting; to name Honasan anti-crime czar https://t.co/xAE7r3i8oi | via News 5",0,English
Is nako mga kahakaan mo Mar Roxas!,1,Filipino
"Prof. Tayao on Poe: Di siya nag-drop, di siya pinag-uusapan dahil ang atensyon ay na kay Duterte, di naman meaning na wala na siya sa radar.",0,Filipino
Wala ng maghihirap pag si VP Binay ang nanalo. ,Filipino
#OnlyBinayParehoTayo,0,n/a
di ko na matake si grace poe seriously bc of ma'am pinky's impersonation of her :((((,0,English
Hindi ba pwedeng Duterte for President then Santiago for Vice? Or vice versa.... goshhhhh,0,English
Manalo na kahit sino wag lang si roxas at binay!,1,English
"#Binay's ""Walk The Talk!"" Say NO to CORRUPTION! https://t.co/sZEnAfSTOo",0,English
"I missed that. Did you hear Dindo talk about the 22% soft votes? President could be Duterte , Poe or Binay.   https://t.co/tVD9PbnUCN",0,English
ewan ko sau binay,1,n/a
"Today, let's start off with VP Binay. He's like a broken record of lies, isn't he? #PoliticsPH",1,English
Sa oras na lumabas na naman yung commercial ni MAR ROXAS na nangangampanya! Jusko nakakairita na. ??,1,Filipino
RT @rapplerdotcom: Romualdez cousins supporting Binay in 2016? https://t.co/oXvzVDPo4n #PHVote https://t.co/LGlU9f0KAJ,0,English
VP Binay: ...so that overseas employment becomes a matter of choice and not necessity. | via @jv_arcena,0,English
#KonekNews: Mga kalaban ni Binay dapat mag-alala https://t.co/2FModM76rq,0,Filipino
Binay --_--,1,n/a
"Nakakainis yung bata kanina may picture si Binay na nakadamit na orange. Sabi ""Ovaltine"" ??????",1,English
Only Binay ??????,0,n/a
VP Binay: Our economic agenda is simple - sustainable and shared economic growth,0,English
Tell me that survey where Duterte has now 12% lead over Poe even after the rape remark isn't true.,0,English
Binay tarp draws criticism - Cebu Daily News https://t.co/CVu4rHVBOH via @inquirerdotnet SERIOUSLY?,0,English
"If you support Duterte only because you're annoyed at Roxas, Binay, and Poe, then why not consider Santiago? #MIRIAM2016",1,English
"Grabe. Iniisip ko pa lang na si Mar Roxas mananalo, napaka-disaster na.",1,Filipino
"Kanina pa 'yang sasakyan na nagpapatugtog ng  ""Only Binay, only Binay... "" Sa dinami-rami ng pwedeng LSS... haay.Nakakasira ng weekend ha.",0,Filipino
Binay Nasa Olongapo,n/a
Alvin F. Ramos,n/a
Olongapo City--Dumating sa lungsod kamakailan si Vice President Jejomar Binay... https://t.co/q7CmD82YJJ,0,Filipino
"SWS: Binay still on top despite percentage drop; Duterte, Poe tied for second https://t.co/MvXCZsKgtD https://t.co/dhjuimkhDL",0,English
Mas ok na daw si Roxas iendorse ni pads kesa naman daw kay Binay sabi ng classmate ko ???? #PSYPagyanig,0,Filipino
Tuloy tuloy mo lang ang mga magagandang gawain VP Binay di ka namin iiwan,Filipino
  Only B1NAY   #OnlyBinayWinner,0,English
MASARAP KAYA YUNG BINAY CANDY?,n/a
ANO KAYANG KULAY?  TSK.,1,n/a
VP Binay camp: More Filipinos became poor during the six years of the Aquino administration. | @helenmflores,0,English
Kunyare gentleman daw si Binay. Hahaha don't us negro! ????,1,English
"Trillanes: ""Pero kung ang layunin ng pamilya Binay sa kasong ito ay para tigilan ko sila sa aking pag-uusig, nagkakamali sila.""| @maracepeda",0,Filipino
Hindi ititigil ni VP Binay ang programang nakakatulong sa ating bansa ,Filipino
#MambobolangDuterte,1,n/a
RT @popisunga: Bakit niyo kasi kinu-quote si Mar Roxas? Nagmukha tuloy siyang manhid.,0,Filipino
Bakit puma-pangalawa si Mar Roxas?!! ??????,0,Filipino
"RT @SpongyMica: ""Only Binay...Only Binay..."" https://t.co/OgjkpcXjfZ",0,n/a
"“Arrogance, some might call it. Arrogance and avarice and lust for power.” - Catelyn Stark, describing Lannisters. Or Mar Roxas.",1,English
Is Mar Roxas that scared or really just desperate? ??,1,English
