text,label,language
also said that our progress has no sense if there are no jobs today is headline joblessness lowest in years,0,English
tumatakbong pangulo pero binabalewala ang batas,1,Filipino
under presidency got will have more effective supervision monitoring of projects support of business,0,English
malayo layo ang boto ni tsaka ni walang dapat ikatakot wala nga ba,1,Filipino
ideal slogan for only touches my skin who touches yours lol hahahahahahahahaha tawang tawa ako dito,1,English
handa na ang entablado para sa miting de avance ni lppres bet mamayang hapon,0,Filipino
sagot kurap parin talaga si tsk tsk with all due respect,1,English
now am wishing has fake ballots to put him to position am not prepared to give up my freedom my forefathers have fought for,0,English
nognog pandak laki sa hirap pero ang lakas mang gago ng mga tao yan si,1,Filipino
ads all drama all paawa is painting picture of being bullied comparing himself to farmers ofws etc,1,English
ang bagong meaning ng bsp sobrang pabebe nagkakamay sa boodle fight pero sa putik maselan agad photo cto,1,Filipino
in the end we all concluded that we hate,1,English
why the fvck this is an inappropriate move you are just insulting those untitled datu is kelan ka pa napasahan ng royal blood,1,English
obvious propaganda ng mga dilaw pa rin talaga,1,Filipino
get things done can walk the talk,0,English
aquino defended his anti poverty campaign but camp says it not enough,0,English
wala naman silang pinagkaiba ni when it comes to fam members holding public office,0,English
shut up stop trying,1,English
may konkretong plano para sa turismo sina ang magtutuloy at magpapalawak ng daang matuwid,0,Filipino
nako may issue si,0,English
nognog pandak may nagawa yan si lol,0,English
how was able to buy three properties even as young and poor law student via,0,English
on comments on killer he is poetector but he said he wanted to be is,0,English
namo hindi mo ikakapanalo ang pagiging negro mo,1,Filipino
let me get this straight he changed his mind because he thinks is not natural born thus he will run,0,English
masama kang tao pinamimigay mo na ko kay hayup,1,English
ito ang ating bisperas ng paglaya natin sa kahirapan manhid na pamamahala at pulitika ng paghihiganti,0,Filipino
zero charm in interviews the more he speaks the less likely vote for him,1,English
will believe if his campaign will plug his achievements as not always about makati like duh,1,English
lured out of planned retirement by juicy offer,0,English
bata at matanda kay tayo,0,English
lp standard bearer on comelec rift they are mature people they can solve it on their own,0,English
ang pangulo ko ay si ishare mo to sa na tao within mins at magkakaron ka ng sobre wag kang tumawa yung kapitbahay ko meron na,0,Filipino
botohin daw si kasi pandak nognog at laki sa hirap seriously do not get it,1,English
am pro pero nagkakaroon lang kasi ng wrong analogy wherein if you will vote for bobo ka if you will be pro matalino,1,English
bat buhay ng mga yellow ang nsa mmk bat di nila itry ung buhay ni ni ni etc bat ganun ha,1,Filipino
under presidency all is just fantasy char,0,English
on mag ambagan tayo upang maabot ang hustisya mapanagot ang mga salarin at maabot ang panguna,0,Filipino
ang sarap isampal sa mukha ni yung mga ginawa ni quirino nung palang siya,1,Filipino
sino mga hindi nagpasa ng hw voice aba kung makapag bintang ka akala mo ako ay nahatulan na,0,Filipino
baby will not you come my way saan ba tuwid na daan,1,English
condemns killing,0,English
pwede ba stop sugar coating your whole pagkatao pls lang nakakairita,1,English
nag umpisa ang panggigipit sa pamilyang simula nang umupo sa dilg si mr atty quicho,1,Filipino
si madami ng na boodle boodle madami ding binayaran pero ako di magpapa di for sale boto ko,1,Filipino
waaaaah sinong matinong botante ang ipagpapalit si kina at nasilaw na din ba kayo ng pera,1,Filipino
between jan and nov last year already shelled out for tv ads,0,English
camp condemns killing of laguna councilor bet,0,English
tuwang tuwa kayo sa isang satire article na nagsabi magwiwithdraw si to make way for hahhahh shit bat ang bobo ng pamilya ko,1,Filipino
abay asang asa naman tong si bilyon bilyon ang nagagastos sa pangangampanya,1,Filipino
bakit dahil kay,0,Filipino
do not get why people would actually vote and over please enlighten me do not see any aspect where they outweigh,0,English
is political advertisement never fails to irritate me,1,English
am the only one who thinks that the uplb kid is question and manner is not really rude nung kay tuwang tuwa tayo eh double standards,1,English
nognog yung mga mga walang makain gago si nandadamay ang walang hiya,1,Filipino
now here at dagupan hotel for presscon before last prexy debate,0,English
ombudsman upholds criminal charges vs son,0,English
kung alam ko lang na tatakbo si hindi ko na sana ako sa fruitas na may mukha ni,0,Filipino
im done listening to mad monarchist who believes that should ordain himself king of the archipelago poor man,1,English
nagpasaring sa isang kandidato kaugnay sa trapiko sa metro manila,0,Filipino
children related platforms of,0,English
renunciation of ph citizenship bigger issue than foundling case says should,0,English
na ako tangina mong hayop ka no to pesteng dilaw,1,English
your true colors are slowly coming out sen talo pa teleserye,1,English
hahaha di ko alam eh haha nakakainis ung patalastas ni haha baket kay baket,1,English
tito boy is it lights on or lights off not applicable,0,English
at si nancy pa ang nagsabing madilim,0,Filipino
sana si personal pumunta sa yazaki torres hindi ang anak anak ba ang tatakbo,1,Filipino
will understand people choosing gt but choosing gt hinithit nyo ba yung indelible ink,1,English
di ko alam kung anong kinalaman ng pagkanognog ni sa mga nagawa niya at kelangan pa yun mention sa tv ad niya,1,Filipino
ung iba takot na takot magisa ng mga students lalo may pobya na he he,1,Filipino
haters say bobo mga maka pero si mismo gusto si at endorso daw nya kung sya mismo ay madisqualify pano nyan,1,Filipino
brigada news update kampo ni binatikos ang ombudsman sa inihain na kaso,0,Filipino
matagal ng hindi inc si kathryn kaya paki tigilan na yung memes niyang paid to advertise but her religion says,0,English
nakaka turn off ka omygosh hate drugs hahahahahahaha,1,English
to continue cct program if elected,0,English
dati ako kasi he has paninindigan but now do not like him anymore tatakbo siya cos won the case,1,English
gumastos ng tv ad sa loob ng mos nangunguna umano si sa mga,0,Filipino
masyado ng desperado tong na toh paawa masyado sa mga tv ads nya as if naman mananalo tsamba lang naman yung sa survey nya,1,Filipino
hahahahahahahahaha si kanin nilagay sa mug ikaw ulam taray,1,Filipino
toni ano ang katangian niyo kung kaya dapat kayong maging big winner nognog pandak at laki sa hirap,0,Filipino
is speaking ugh minutes of torture,1,English
kung boboto kayo kay dapat botohanin nyo din si kung hindi kayo magboto kay wag nyo,1,Filipino
hay nako talaga si sinasaktan ang sarili panalo na si boborol,1,Filipino
sabi ni ang binoto nya daw ay si pero paglabas ng resibo pangalan nya yung lumabas,0,Filipino
this is the eve of our freedom from poverty,0,English
vows to continue cct program,0,English
tanggap ko namang di mananalo ang binoto kong si senadora pero ang di ko matanggap ay nauna pa sa kanya sina at,1,Filipino
look at he owned up to his nog nog persona he used it to his advantage pero corrupt parin,1,English
kaso baka mahati ang mga boto nila ni at si poookinginang ang manalo,0,Filipino
grabe na lamang ni mayor kay,1,Filipino
pag bad news puro pag good news about him wala pu etang media akala naman netong na to sila ibboto,1,English
ang mga kababayan natin sa chicago ay para sa pagpapatuloy ng daang matuwid kasama sina at,0,Filipino
so sad sa part ni na marunong syang maglaba mamalengke magplantsa pero di sya marunong maghilod lol just kidding,1,Filipino
will be staring in movie called the dark force awakens,1,English
paano tato napunta don usapang tayo ha,0,Filipino
shirts and distributed on good friday had the words and,0,English
when pnoy and talk about democracy,0,English
on laglag bala there must be one operational functional agency in naia puro siga sila doon via,0,English
admire for not falling into trap and fight until the election day dedication over power,0,English
nanunumbat to si gago ninakaw mo din yan kinaproud mo pa,1,Filipino
lol yung commercial ng ininsulto yung sarili para makakuha ng simpatya nakakatawa lang,1,Filipino
bakit kung sino pa ang nognog siya pa ang nagbibigay liwanag yan si galawang talaga ohh,0,Filipino
at pasok sa balota via,0,English
am hating so shut up na lang,1,English
oh ang laki na ng gastos sa kampanya wag ka sana manalo,1,Filipino
all about,0,English
ayusin natin ang pilipinas eh yung simpleng certificate of candidacy mo may error di mo naayos ulol,1,Filipino
laging sablay magisip si binggoy sana si nalang dinukot mo mas maraming pera yun,1,Filipino
wala naman sanang mangyaring dayaan di bale ng ang magng presidente si wag lng si ph vote,0,Filipino
text bbsave text bbevict and send to vote,0,English
watchout baka sa dinagyang ma boo ka rin,1,Filipino
or is it more because of giving no light pun intended in the current administration,0,English
frontrunners in the recent surveys oh may gahd nakakatakot,0,English
ang hindi ko lang matanggap ay kung bakit mas maraming boto si at kaysa kay whutduh,0,Filipino
or tell us if someone from pnp protecting napoles brother and bagmen reason why they cannot be found everyday it is bir vs pia,0,English
muslim cebu at ifugao sumuporta kay,0,English
sa inang bayan,0,English
am no longer working for but this story deserves to be told,0,English
either or really do not mind basta wag si please so many years of progress and we will trade it in for backwardness,0,English
maroxas says issue may be part of demolition job vs govt,0,English
senators martin romualdez jericho,0,English
regrets turned down to fight for country is sake no it was to save the country from more of the same noynoy rule,1,English
pag nanalo si aalis na ako ng pilipinas jasndjs jk,0,Filipino
is now in the last place up by place,0,English
wala na kaming pag asa kay baka agawin mo pa din yung posisyon kay,0,Filipino
corruption steals from the poor it steals the promise of brighter future,0,English
just keep quiet,0,English
thou shall not kill thou shalt not renounce allegiance to country thou shalt not steal,1,English
on the nd place ang lala pls,1,English
kung nagpasok ka ng contraband sa airport paano naging problema ng gobyerno yon pano kaya pag naging pres to,0,Filipino
ad is on point,0,English
sino naman may gusto ma replicate pa si siya pa lang nga bilyones na nawala sa bayan,1,Filipino
withdraws says he does not wish to create trouble via news,0,English
