text,label
Hindi po ako naniniwalang magkalapit si Roxas at Duterts. This elections is Duterte vs Poe. Srsly.,1
"Wag lang kay Roxas ang issue, remember the secret candidate Grace Poe. Also to include Chiz Escudero, and Leni... https://t.co/mHS6JS2exl",0
The question is not whether Binay is bad but whether he will be badder https://t.co/ExZZvkzTW0 via @rapplerdotcom #notoBinay,1
Pakyu Binay. Wala pambili ng gamot nung maysakit ang ina pero may minana na mga lupain dito sa Batangas? Yung tataa? #PiliPinasDebates2016,1
"De Lima: Raps will be filed vs. Junjun Binay, supporters over assault of cops - See more at: https://t.co/6AhejVWk45",0
Gusto ko sa lalaki simple lang ???? -nognog  -pandak -laki sa hirap Kung sino pa yung mahirap sya pa yung maraming nagawa ???? -Binay ??,0
RT @RuthAbbey: Senator Antonio Trillanes IV opposes adoption of Santiago's resolution; says Edca is not a treaty or international agreement…,0
VP Binay’s party fears glitches meant for Comelec to suspend polls #Eleksyon2016 https://t.co/PRjkA1rtKh,0
"RT @kleyr_: Tangina mo binay, only binay amputa.",1
Miriam: Economy Duterte: Criminality Binay: Kahirapan Poe: Agriculture Roxas: tsinelas ni Korina  #PiliPinasDebates2016,1
Its true di na po si Mar ang susuportahan ko. Si Jun Jun Binay na po for President https://t.co/z6qoLCZFjm,0
"Miriam deserves more votes than Binay, Roxas and Poe. Hay.",1
Aga aga puro endorsement ni Mar Roxas naririnig ko sa radyo. Azaaaaar! panira ng araw #AyawSaDilaw,1
"Binay for president, Marcos Jr. for vice president https://t.co/HktIXsJMaZ",0
Yung matatawa ka nalang sa advertisement ni Binay at Roxas. Wag kami uyyyy! #VoteWisely #Election2016,1
Only Binay? Ay ewan !,0
at least nakabawi si Mar kay Binay,0
"Sa asar namin sa debate kasi walamg thrill at nakakabadrip lang pakinggan si Mar-Binay, pinatay nalamg yung tv kanina.",1
"RT @MeilouSirena: Then sino? Do you dispute figures? If so, how much did you spend na? Sagot Binay!!!! https://t.co/H5kYS4J12t",1
"@icoylaa layo ng gap eh! If goal is to block Duterte, then logical choice would be Grace. Then again, I'm not for Mar rin hehehehe",0
Binay diba taga Batangas ka  ..taga dito ka naman talaga ..Pucha ..nognog daw ..hoy wag mo kaming idamay maawa ka????????,1
@iceantonio_ Iba yang Binay na yan! Pahirap,1
"Asked if he is going to be the Duterte of Binay Cabinet? Honasan said ""No. I am the Honasan of the people""",0
@SuperJhester who is ur bet for president for you to call Stupid? roxas binay or duwag na c santiago at poe na no show sa interview?,1
"@inquirerdotnet @VPJojoBinay @Team_Inquirer Hindi yan totoo. Gusto lang sirain si VP Binay. Syempre, dirty politics tsk #PHVoteBinay",1
Binay gets roasted no one bats an eyelash Duterte gets roasted (not really) everyone loses their minds,0
"RT @PTVph: [VIDEO] Sen. Alan Cayetano: Kapag nanalo si Binay, magkakaroon ng 'revenge of the trapo' | https://t.co/IeziZIZyUs"" target=""_blank"">https://t.co/IeziZIZyUs https://t.co/…",1
"""Guys, wag kaya muna tayo magsteal from gov't funds this year?"" &lt;-- post ni Nancy Binay sa Facebook group ng mga kurakot. Truu storii",1
"@louiegarcia624 si Duterte iboboto ko sorry.. if hndi ttakbo,, si Miriam...",0
Binay's political ad simply screams nognog pa more.??????,0
"Binay: Tayo ay nangangarap ng gobyerno na hindi manhid, palpak at kapos sa pagkalinga sa mahihirap. #BilangPilipino | @janvicmateo",0
Go Binay! So they'll know more about the no income tax for P30k below earners! #OnlyBinay #Binay2016  https://t.co/jmRfzJr7di,0
"Grace Poe did not answer the question, just went on with her rehearsed spiel. Sad. #PiliPinasDebates2016",0
Huwag tularan si Mar. https://t.co/wHef2JXdhB #CertifiedEpal #MarRoxas #MARmang https://t.co/uZuuSEbRBV,1
"Huhubels! Nakakasabay na ko sa commercial ""Only Binay"" na yan. Sana mawala kagad sa isip ko. Hahahahaha #SPSKrismaSaya",0
@cocoydoodledoo ako nghhnayang ako na nkikita siya sa bottom. Nakakainis kasi mas pnili pa ng tao iboto si BINAY at ROXAS over MIRIAM ??,1
"Noong si Binay tinanong ng matindi about corruption,nagbunyi matapang daw ang UPLB,nung si Duterte binully,bobo,stupid at silly daw?anyare?",1
Palace on Binay’s belittling economic growth: Facts are facts https://t.co/PVoEEnIHaL https://t.co/zFBpkueAOw,0
"@kurasuchi I know that based on the surveys, it's impossible for her to win but damn, you actually think Binay and Poe and Roxas are better?",0
Ombudsman to appeal if SC rules in favor of Mayor Binay - CNN https://t.co/iNVa1OAN8v,0
wasted 5 minutes of my life listening to Binay ????????,1
Paano pag MAR ROXAS ang binasa ng machine instead of DUTERTE? Here's what you should do. #DuterteTillTheEnd https://t.co/5eQinybnq2,0
Sobrang ganda nung palabas tapos bglang sisingit yung commercial ad ni Binay. Tungunu ??????,1
Good Friends ni Du30 si Miriam and Poe.......,0
UTANG NA LOOB @MARoxas. Do not give way for Grace Poe. You're not exactly the most charismatic candidate but you are far better than her.,1
Ang tanong bakit gustong-gusto manalo ni mar roxas? Dahil takot makulong at lumabas ang mga baho ng mga dilaw! https://t.co/9UMdhAvbmg,0
"RT @Dyan_Kanalang: No money pero 2nd in spending at may pang Spotify pa POE. Paki paliwanag nga, Chiz. O busy ka sa Plan Binay mo? https://…",0
"Binay: ”Ni minsan, hindi ako nakasama diyan sa usapan diyan. Kahit na sa dokumento wala ho kong pirma diyan eh.” #WantedPresident",0
@eynnaaaxvi especially with binay's?,0
Bakit ayaw niyo kay Duterte! Kahit anong gawin niyo Solid ang Supporters ni Du30. JuiceColored! Roxas to Poe #AyawSaDILAW,1
"Ang issue dito ay pinuputakte ang KathNiel dahil maka Roxas sila. Pero yung violators na Pro-DU30, pinapalampas ng mga tao.",0
"Is she, @betseykilayko? momentum is w/Mar Roxas not @SenGracePOE. He asked her w/o any precondition. She replied w/1. cooption not unity.",0
6. Only Binay 7. Cara Kendall On PH 2016 8. BATB 9. Monica Sacay 10. Team Asia  2015/11/22 02:33 PHT #trndnl https://t.co/dRwxiUtCOV,0
Santiago: Witch Poe: Archer Binay: Goblin Roxar: Barbarian Duterte: Pekka,0
"Poe's citizenship issues aside, anyone else shudder a little at Duterte's ""True Filipino""?",0
Nag-umpisa ang panggigipit sa pamilyang Binay simula nang umupo sa DILG si Mr. Mar Roxas. -Atty. Quicho,0
"may kulang sa advertisement ni binay walang ""kokey"" hahaha",1
"Baka magkudeta na lang yan pag iniwanan ni Binay. Wag naman sana, https://t.co/0Mm9zq9Pus",0
Hi Binay ang gandaaa moo talagaaa @jojovenuts :),0
"Hindi inalay ni Rizal ang kanyang buhay para maging pangulo ng ating bansa ang mga kanser ng lipunan tulad ni Duterte, Binay, at Roxas.",0
"#TV5AksyonsaTanghali | VP Binay, binanatan ang kawalan ng aksyon ng administrasyon https://t.co/FERzFKJX40",0
@chichipascual Sheeeet! Si Nancy Binay kasi . Di ko maimagine pag nagbraces yun ! Hahahahaha,1
What if biglang nasa balota na lang yung name ni Rodi Duterte? Huehue. Anong mangyayari sa Santiago fandom? ??????????,0
Halloween costume: as Abi Binay ?? ?? ?? ?? ?? ??,1
Binay: Phl needs a president who never blames other people at times of crisis. | https://t.co/t9JUTOVWFr https://t.co/NhP1sh9e0z,0
RT @OfacialDionisia: Ibinenta na ni @imdanielpadilla ang kaluluwa at kinabukasan ng mga kabataan kay Mar Roxas. Niber na nasilaw ang ALDUB …,1
Mga Pilipino Subukan ninyong imulat ang inyong mga mata sa katotohanan ito na ang panahon ng ating pagbabago #PHVotePOE,0
Kawawa si roxas lahat ata ng binayaran nya binoto si duterte eh. Masakit talagang matraydor ????,1
Same position as Binay's.  Interesting.  Isakripisyo ang teritoryo para sa pera. https://t.co/5Ur41Mr0DV,0
Di na ako magtataka kung bukas makalawa si Grace Poe ay may guesting sa Ang Probinsyano. Siya na ang susunod na leading lady ni Cardo.,0
"@MarkBerryBog05 @rm0928carl just those who elected last 2013 election; Poe,Gringo,Trillanes,Chiz&amp;Alan. But MDS and BBM, no na. 2010 sila.",0
Nognog ads of Binay is good! #BinayPaRin #Binay2016 #OnlyBinay,0
Binay defends Manny Pacquiao on controversial LGBT comment. Another reason not to vote Binay. #EndBigotry,0
Mar Roxas From Mr. Palengke to Mr. Desperado real quick!,1
"PNoy, Binay remain nation’s most approved, trusted officials https://t.co/FpRPvTcpS0 | via Manila Bulletin",0
Liberal Party presidential bet Mar Roxas on bullet planting scheme: The victims could have been any one of us  @PhilippineStar @PhilstarNews,0
RT @Chikikolets: Only binay only binay ?? Wag kami,1
READ: Viral open letter admonishes VP Binay https://t.co/B1OPdmb9m7,0
Hi Binay &amp; Mar :)  Ano po nangyari? Di niyo mabira ng husto si Duterte? Sa interview lng po ba kayo malakas ?.... https://t.co/NDwIrJJN0L,0
Di naman ako against kay duterte .. akin lang wag kayo masyadong magexpect  xD hoho dejavu kay binay,0
N Binay Signs Subcommittee Report Recommending Plunder vs Dad https://t.co/xuwZHPc5pf via @SoWhatsNews #KayDUTERTEako,0
"Eh? Kung si Duterte ay tatakbo, sya na lang boboto ko. Atlis di na ko mahihirapan sa pagpili kila Poe at Santiago.",0
"Speaking before Nueva Ecijanos, VP Binay says ""hindi ka pwedeng maging presidente kung wala kang pinanggalingan, wala kang karanasan",0
Nothing wrong with ad vs Duterte — Poe https://t.co/kFLRMD4riq,0
Gago na rose di ko si binay ba ulol!,1
Ganito ang pamimilit na ginawa ni Mar Roxas sa mga teachers sa Marawi sumama lang sa kanya sa pangnagmpanya.... https://t.co/ocn6nN1R5B,0
Palace to Binay: Check out Aquino’s numbers https://t.co/p7IKd7S8pR | via INQUIRER,0
Hindi na ginalang ni Binay ung abo kingina https://t.co/mkKLCEEmRu,1
RT @_JRCB090192_: Yucks Daniel.mar roxas hates ofw.kaya ayoko sya.eww.suportahan kita sa lhat ng bagay pero dyan.NEVER,1
"Nako, pag naman nahabol pa ni roxas si DU30 ewan ko nalang",1
"Guia Gomez: JV, Erap not part of endorsement for Mar Roxas:  San Juan City Mayor Guia Gomez o... https://t.co/PebEQufy2R (via Inquirer)",0
"Update: As of 10:54 1. DUTERTE, RODY 12,606,829 2. ROXAS, MAR  7,290,234 3. POE, GRACE  7,142,072 Source: Bombo Radyo",0
@gladisgusting @hazelpajel @xiasssss @Jmaluchee Q2. Anong masasabi mo kay Mar Roxas bukod sa amoy palengke sya? ??,1
@rhonamaeeecd The more you disrespect VP Binay the more people sympathizes with him.,0
Happy 72nd Birthday Vice-President Jojo Binay! smile emoticon,0
"#Tv5Aksyon | VP Binay, idiniing walang masama kung umabot sa higit P1-B ang gastos niya sa pre-campaign ads. Umaaksyon si @inazara",0
T9too ba yung kay roxas? Nyeta hahah baka mauna pa yan mamaya #afraid #Halalan2016 https://t.co/hF7h2WA6cU,1
 @markanthonyqui5 oo anak ako ni binay hahahaha magkasing kulay kami hahaha,1
I'm still waiting for the day when Mar Roxas will go to Davao City to campaign. #DuterteTillTheEnd,0
Pera pera nalang ano oh binay https://t.co/Pabisu6DXL,1
"VP Binay, naintindihan mo ba yung tanong o ayaw mo lang talaga sagutin? Smh.",1
"DUTERTE: My friends, Miriam and Grace.  Binay and Roxas: Susumbong ka namin sa nanay namin. Hindi na tayo bati.",0
Mas ok na daw si Roxas iendorse ni pads kesa naman daw kay Binay sabi ng classmate ko ???? #PSYPagyanig,0
Some random thoughts... If these acts continues then it will be Binay vs Mar vs POE. Binay might be a home run if... https://t.co/uUiZbRwr4w,0
*Suvery kung sino iboboto*  Lalaki: Binay. Ayoko dun kay mar.  @lourddv: Bakit?  Lalaki: Di laki sa hirap yun si Mar e.   Patay tayo jan haha,0
"Lol, may hawig si Miho kay Nancy Binay.",0
Hindi ko kayo masisisi. Pero para sa akin mas madami nagawa si binay sa MAKATI ?? even totoo man ang binabato sakanya.,0
Tanga ni Binay. Putang ina tanga nya! #NoToBinay,1
"Tuloy tuloy na, Tuloy tuloy na ang Pagbabago. Tang ina mo #MarRoxas",1
RT @News5E: BENTAHE NI SEN. POE ANG KAKULANGAN SA KARANASAN - SEN. CHIZ @news5aksyon @saychiz @Luchitweet https://t.co/pZ9AxhAdw2,0
Yes. Lupit ni Poe .?????? Sinaulo pa niya siguro yon.  #PiliPinasDebates2016,0
LTO Marikina... Tropa with Mar Roxas! ?? https://t.co/UwpYafx8Y4,0
Mar Roxas mixtape https://t.co/QUheKAT10R,0
Kainis tong tv ad ni binay ??,1
"""HAPPY ANNIVERSARY, TACLOBAN!!!""  - Mar Roxas, in a scheduled tweet for the 2nd Yolanda anniversary",1
"Pulse Asia says Poe gained 9 points, Binay lost 10 points, Roxas gained 3 points, Duterte lost 3 points in January poll compared to December",0
Motto: (Binay) Laging Handa! https://t.co/9i2nhLZn69,0
"The boat is sinking, group yourselves into two:  *Mar pairs with Poe* *MDS pairs with Binay*  Duterte: ulol binaril ko bangka kaya butas na",0
Lawyer to SC: Stop Binay from leading Boy Scouts via @rapplerdotcom https://t.co/67qj0CNTD4,0
RT @rm0928carl: Yan si Binay kawatan,1
"Mar Roxas: ""The momentum is with us... the ground is shifting in our favor."" https://t.co/AXCbfo74tE TODO NA RORO #SwitchToMAR #RoxasRobredo",0
RT @IamNancyBinay: Grabe naman yung sinasabi ng mga raliyista na masusunog daw pamilya Binay sa impiyerno! Well... think again ????????????????????,1
Bumalik ka na binay iloveyoulifetime @ScevenDCN,0
"May nagawa na rin naman na ko, hanggang dun nalang ako, wala na kong magagawa pa. Hindi ako si Binay.",0
"Bakit ba si Binay, lagi nya sinasabi nung mayor sya ""sa Makati..sa Makati"" .. bakit wala syang maipagmalaki bilang bise presidente? Ano na",0
Wag lang po sana si Mar Roxas please!,1
Pero torn pa rin ako kay Miriam or Duterte. The problem with Duterte kasi is he keeps on changing his mind.,0
Plot twist: parehas mamamatay si mar roxas tska duterte tapos si binay magiging presidente,1
"""Mar Roxas"" attends Comelec hearing on nuisance candidates | via @jv_arcena https://t.co/s3ILvbxukq",0
Nairita ako sa Tv ad ni Binay. To good to be true ang no income tax. And besides kung tatangalin san kukuha ng pondo ang Gov?,1
dont u just hate binay's campaigne ad,1
Si binay ?? masakit na daw huuuy.,1
"okay lang naman na manalo si mar roxas, basta maiimpeach din agad. at least naging president dba.",1
"Wtf is this Binay Nognog ad WAHAHAHAHA i cant anymore, first Mar's fist bump now this. Someone please stop it already",1
@seanangelo_ no!! Plan b nila Mar Roxas yan ??,1
"ung may dumaan dito na naka dilaw tapos nag sabi ""mar roxas po ba kayo?"" sabay sagot na ""oo"" tapos binigyan ako nang limang daan sa sobre :)",0
Pucha WALEY tomg jose mari chan hawig ni binay #yfsf,1
Mar and Binay Ad are both truly annoying...,1
"@BiteMe_Celina10 Binay + Leni! Para impeach Binay, Leni por president! hrrhrrhrr @tomas_md",0
"Manalo na si duterte, wag lang talaga si roxas! ????",0
@marieltpadilla ilove u but i am for MAR ROXAS.,0
"YES! You can now concede Mar Roxas , Jojo Binay and Grace Poe.  You can only win against Duterte when you... https://t.co/w82SuVRZGa",0
"VP Binay: Ipinangako sa atin na aahom tayo sa kahirapan, lumipas na ang 6 na taon, mas lumala pa ang kalagayan natin! #OnlyBinay",0
binay's campaign ad is so annoying!!!,1
SI BINAY? .?? https://t.co/A7NnSUzWEe,0
Kaw nalang ang umatras MAR ROXAS COZ were so fucked up with the tuwid na daan.. #AyawSaDilaw,1
"RT @MalagueMathew: Toni: ""Ano ang katangian niyo kung kaya't dapat kayong maging Big Winner?""   Binay: ""Nognog, pandak, at laki sa hirap."" ©",0
"Roxas camp to PPCRV: Apologize for spreading ""unverified"" information. | via @alexisbromero #BilangPilipino",0
"YOU'RE A FUCKING DISGRACE, NAGHIHIRAP KAMI PUMILA ANG DAMING SENIOR NA NAGHIHINTAY TAPOS NAUNA KAYO. DAANG MATUWID!! https://t.co/c1KpCjyToV",1
Binay: We need 'daang malapad at mabilis' https://t.co/aRnBDgA4Kz,0
Binay is a joke,1
"Dear Binay, hindi lahat ng mahirap ay nognog at pandak. At hindi rin naman lahat ng nognog at pandak, mahirap.",1
"No one has the right to judge person based on his choice of president... unless he chooses Binay. Aba putang ina, dapat ka lang husgahan...",1
Only Binay touches my skin.. who touches yours? Damn Binay damn,1
"Why Binay called Aquino gov't 'incompetent,' 'insensitive' https://t.co/s7eQJtmUc2 https://t.co/MH5Nj8qmgo",1
Yung ginagamit mo yung osu bilang soundtrip para makatulog tas biglang nag play yung only binay HAHAHA,0
Huhu hanggang ngayon nalilito pa din ako kung sinong Presidente ko. Binay o Roxas? Help!!!,0
Dapat walang bias huh duterte or santiago or poe ang karapat dapat  #PiliPinasDebates2016,0
Kapag naging kaklase ko ang isa sa anak ni Mar Roxas (meron ba?) siguro nabully ko na siya ng magnanakaw hahahaha #MiriamInaNgBayan,1
"Mar Roxas was like 'his' VCM/PCOS Machines, brainless and was programmed to do the cheating. Shame on you! ?????? #NoToLP #PhVoteDuterter",1
Can't sleep. Kaya pa yan ni Mar Roxas and Leni Robredo. @MARoxas @lenirobredo. #LabanMar #LabanLeni #LabanMarLeni,0
Only Binay: NOGNOG PANDAK AT LAKI SA HIRAP.MUKHANG SI KOKEY.,1
@chicodelacruz HAHA! Binay team kasi eh. Malamang alam na this! :)),0
Mar Roxas criticised for showing his receipt to the Media https://t.co/7qOznJdKv8,0
"Binay game in having his photos taken with locals in Angono. FYI, he didn't kiss this woman @manila_bulletin https://t.co/goXoJMdidt",0
"RT @Jemeeeee_: nakaka-annoyed mga tvc ni binay, jsko",1
nuisance candidate si Mar Roxas... https://t.co/TpXdlCAHAt,1
Watch how Mar Roxas solves an ‘uncomfortable’ situation https://t.co/EjGvHfzJeY | via Manila Bulletin,0
Sincere at disente ang paglilingkod na inihain sa atin ni @MARoxas. #RoxasRobredo SA INANG BAYAN https://t.co/3JGJlLizh4,0
MRT-Mar Roxas Tanga,1
"PPCRV Presidential candidate results: (PARTIAL) as of 10:56 p.m. 1 - DUTERTE- 12,606,829 2 - ROXAS-7,290,234 3 -... https://t.co/OwFQqQozbK",0
"Tang inang Trillanes at Roxas to, binenta pala ang Pilipinas sa China. Kaya pala ayaw manalo si Duterte..",1
Ugh! Binay! Just stop.,1
kay VP Binay lang tayo dahil siya lang ang may dala sa Pilipinas ng pagbabago at kaginhawaan #OnlyBinayNangabakIlocos,0
Galing mandaya ni Roxas pati ni Binay naku naman dapat kasama si Miriam at Poe sa top 3 eh. Hays! Bye Philippines na talaga ??,1
"@triciabonus17 magastos sa kuryente si binay dahil sa spotlight, and si mar at grace lang d gaanong nababatikos xD",1
Kung hindi pala tumakbo si duterte may chance na si roxas ang manalo!! ??????,0
"Netizen says Datu Duterte is more fitting, Mar Roxas is Islamophobe &amp; kafir - Pinoy Trending News https://t.co/FcPvuYsIl4",0
"Kung si NASH paglaki si CARDO eh Sino gaganap paglaki ni ONYOK ? si BINAY po ba? Haha JK #AngProbinsyanoPaghahanda  http://t.co/c0NM9foyLT""",1
